scenario,source_row,o_tpb_taz,d_tpb_taz,o_activity,d_activity,departure_time_min,travel_mode,vehicle_occupancy,person_weight,vehicle_weight_unscaled,vehicle_weight
real,1,3111,3100,1,2,555,4,1,136.46011315,136.46011315,9.71879243
real,2,3100,3096,2,5,686,4,1,136.46011315,136.46011315,9.71879243
real,3,3096,3100,5,5,740,4,1,136.46011315,136.46011315,9.71879243
real,4,3100,3100,5,2,752,4,1,136.46011315,136.46011315,9.71879243
real,5,3100,3111,2,1,1014,4,1,136.46011315,136.46011315,9.71879243
real,6,3113,1102,1,2,345,4,1,131.74586962,131.74586962,9.38304045
real,7,1102,3113,2,1,810,4,1,131.74586962,131.74586962,9.38304045
real,8,3113,3111,1,5,1065,4,1,131.74586962,131.74586962,9.38304045
real,9,3111,3085,5,13,1100,4,1,131.74586962,131.74586962,9.38304045
real,10,3085,3113,13,1,1195,4,1,131.74586962,131.74586962,9.38304045
real,11,3114,3097,13,13,585,4,1,91.68804314,91.68804314,6.53009176
real,12,3097,3090,13,5,685,4,1,91.68804314,91.68804314,6.53009176
real,13,3090,3102,5,10,787,4,1,91.68804314,91.68804314,6.53009176
real,14,3102,3111,10,5,815,4,1,91.68804314,91.68804314,6.53009176
real,15,3111,3114,5,1,871,4,1,91.68804314,91.68804314,6.53009176
real,16,3114,3091,1,2,335,4,1,88.69822541,88.69822541,6.31715468
real,17,3091,3091,2,9,885,4,1,88.69822541,88.69822541,6.31715468
real,18,3091,3114,9,1,950,4,1,88.69822541,88.69822541,6.31715468
real,19,3114,3111,1,5,805,4,1,88.69822541,88.69822541,6.31715468
real,20,3111,3114,5,1,840,4,1,88.69822541,88.69822541,6.31715468
real,23,3108,3107,1,16,605,4,1,46.43577470,46.43577470,3.30719098
real,24,3107,3107,16,10,630,4,2,46.43577470,23.21788735,1.65359549
real,25,3107,3107,10,10,633,4,2,46.43577470,23.21788735,1.65359549
real,26,3107,3091,10,9,635,4,2,46.43577470,23.21788735,1.65359549
real,27,3091,3096,9,7,734,4,2,46.43577470,23.21788735,1.65359549
real,28,3096,3111,7,5,775,4,2,46.43577470,23.21788735,1.65359549
real,29,3111,3111,5,5,825,4,2,46.43577470,23.21788735,1.65359549
real,30,3111,3107,5,10,850,4,2,46.43577470,23.21788735,1.65359549
real,31,3107,3107,10,16,882,4,2,46.43577470,23.21788735,1.65359549
real,32,3107,3108,16,1,897,4,1,46.43577470,46.43577470,3.30719098
real,33,3108,3062,1,2,420,4,1,58.04967412,58.04967412,4.13434168
real,34,3062,3108,2,1,1074,4,1,58.04967412,58.04967412,4.13434168
real,35,3108,3108,1,10,1125,4,1,58.04967412,58.04967412,4.13434168
real,36,3108,3097,10,1,1129,4,1,58.04967412,58.04967412,4.13434168
real,37,3097,3108,1,1,1231,4,1,58.04967412,58.04967412,4.13434168
real,38,3108,3107,1,2,390,4,1,58.04967412,58.04967412,4.13434168
real,39,3107,2838,2,2,567,4,1,58.04967412,58.04967412,4.13434168
real,40,2838,2935,2,2,655,4,1,58.04967412,58.04967412,4.13434168
real,41,2935,497,2,2,670,4,1,58.04967412,58.04967412,4.13434168
real,42,497,3287,2,2,706,4,1,58.04967412,58.04967412,4.13434168
real,43,3287,3108,2,1,730,4,1,58.04967412,58.04967412,4.13434168
real,44,3108,3114,1,14,840,4,1,58.04967412,58.04967412,4.13434168
real,45,3114,3108,14,1,1130,4,1,58.04967412,58.04967412,4.13434168
real,46,3109,3047,1,16,420,4,2,164.78113545,82.39056773,5.86791853
real,47,3047,3021,16,2,474,4,1,164.78113545,164.78113545,11.73583706
real,48,3021,3047,2,16,616,4,1,164.78113545,164.78113545,11.73583706
real,49,3047,3113,16,16,638,4,2,164.78113545,82.39056773,5.86791853
real,50,3113,3109,16,1,665,4,1,164.78113545,164.78113545,11.73583706
real,51,3109,3097,1,13,915,4,1,164.78113545,164.78113545,11.73583706
real,52,3097,3113,13,16,997,4,1,164.78113545,164.78113545,11.73583706
real,53,3113,3109,16,1,1013,4,2,164.78113545,82.39056773,5.86791853
real,54,3109,3060,1,2,376,4,1,164.78113545,164.78113545,11.73583706
real,55,3060,3109,2,1,1070,4,1,164.78113545,164.78113545,11.73583706
real,56,3109,3093,1,10,413,4,1,164.78113545,164.78113545,11.73583706
real,57,3093,3111,10,6,587,4,1,164.78113545,164.78113545,11.73583706
real,58,3111,3109,6,1,612,4,1,164.78113545,164.78113545,11.73583706
real,59,3109,3060,1,2,672,4,1,164.78113545,164.78113545,11.73583706
real,60,3060,3062,2,10,860,4,1,164.78113545,164.78113545,11.73583706
real,61,3062,3062,10,7,933,4,1,164.78113545,164.78113545,11.73583706
real,62,3062,3087,7,3,1075,4,1,164.78113545,164.78113545,11.73583706
real,63,3087,3087,3,1,1375,5,2,164.78113545,82.39056773,5.86791853
real,64,3040,3040,10,5,750,4,1,77.10101228,77.10101228,5.49119239
real,65,3040,3040,5,5,780,4,1,77.10101228,77.10101228,5.49119239
real,66,3040,3055,5,1,810,4,1,77.10101228,77.10101228,5.49119239
real,67,3055,3013,1,2,388,4,1,77.10101228,77.10101228,5.49119239
real,68,3013,3040,2,5,791,4,1,77.10101228,77.10101228,5.49119239
real,69,3040,3055,5,1,867,4,1,77.10101228,77.10101228,5.49119239
real,70,3055,3049,1,9,645,4,1,79.69991404,79.69991404,5.67628814
real,71,3049,3040,9,10,735,4,1,79.69991404,79.69991404,5.67628814
real,72,3040,3055,10,1,825,4,1,79.69991404,79.69991404,5.67628814
real,75,3055,3053,1,12,1110,4,1,79.69991404,79.69991404,5.67628814
real,76,3053,3055,12,5,1200,4,1,79.69991404,79.69991404,5.67628814
real,77,3055,3055,5,1,1255,4,1,79.69991404,79.69991404,5.67628814
real,78,3019,3097,1,11,480,4,1,34.76242349,34.76242349,2.47580608
real,79,3097,3051,11,5,660,4,1,34.76242349,34.76242349,2.47580608
real,80,3051,3019,5,1,795,4,1,34.76242349,34.76242349,2.47580608
real,81,3019,3019,1,15,1110,4,2,34.76242349,17.38121175,1.23790304
real,82,3019,3019,15,1,1230,4,2,34.76242349,17.38121175,1.23790304
real,83,3019,3019,1,15,1110,5,2,34.76242349,17.38121175,1.23790304
real,84,3019,3019,15,1,1230,5,2,34.76242349,17.38121175,1.23790304
real,89,3019,586,11,2,570,4,2,92.12693955,46.06346978,3.28067515
real,90,586,3019,2,1,1170,4,2,92.12693955,46.06346978,3.28067515
real,91,3019,3091,1,2,720,4,1,92.12693955,92.12693955,6.56135029
real,92,3091,3111,2,11,1140,4,1,92.12693955,92.12693955,6.56135029
real,93,3019,3019,15,13,1350,4,1,92.12693955,92.12693955,6.56135029
real,94,3019,3019,13,1,1425,4,1,92.12693955,92.12693955,6.56135029
real,95,3019,3109,1,14,870,4,2,92.12693955,46.06346978,3.28067515
real,96,3109,3019,14,1,990,4,2,92.12693955,46.06346978,3.28067515
real,97,3019,3019,1,11,1180,4,1,92.12693955,92.12693955,6.56135029
real,98,3019,1844,1,7,342,4,2,53.48116291,26.74058146,1.90448443
real,99,1844,1865,7,2,417,4,2,53.48116291,26.74058146,1.90448443
real,100,1865,1472,2,7,779,4,2,53.48116291,26.74058146,1.90448443
real,101,1472,3025,7,2,831,4,2,53.48116291,26.74058146,1.90448443
real,102,3025,3019,2,1,1049,4,2,53.48116291,26.74058146,1.90448443
real,103,3019,1844,1,7,342,5,2,53.48116291,26.74058146,1.90448443
real,107,1843,1472,5,7,784,5,2,53.48116291,26.74058146,1.90448443
real,108,1472,3025,7,4,831,5,2,53.48116291,26.74058146,1.90448443
real,109,3025,3019,4,1,1049,5,2,53.48116291,26.74058146,1.90448443
real,110,3019,1124,1,2,465,4,1,64.58067890,64.58067890,4.59948478
real,111,1124,1120,2,2,570,4,1,64.58067890,64.58067890,4.59948478
real,112,1120,1119,2,2,685,4,1,64.58067890,64.58067890,4.59948478
real,113,1119,1135,2,7,765,4,1,64.58067890,64.58067890,4.59948478
real,114,1135,1120,7,2,810,4,1,64.58067890,64.58067890,4.59948478
real,115,1120,3019,2,2,1005,4,1,64.58067890,64.58067890,4.59948478
real,116,3019,3051,2,12,1165,4,1,64.58067890,64.58067890,4.59948478
real,117,3051,3019,12,1,1230,4,1,64.58067890,64.58067890,4.59948478
real,118,3019,3038,1,16,410,4,2,64.58067890,32.29033945,2.29974239
real,119,3038,3019,16,13,445,4,1,64.58067890,64.58067890,4.59948478
real,120,3019,3019,13,1,500,4,1,64.58067890,64.58067890,4.59948478
real,121,3019,3038,1,16,672,4,1,64.58067890,64.58067890,4.59948478
real,122,3038,3019,16,2,725,4,4,64.58067890,16.14516973,1.14987120
real,123,3019,3091,1,12,705,4,2,34.76242349,17.38121175,1.23790304
real,124,3091,3094,12,8,765,4,2,34.76242349,17.38121175,1.23790304
real,125,3094,3019,8,1,782,4,2,34.76242349,17.38121175,1.23790304
real,126,3019,3019,1,7,1064,4,2,34.76242349,17.38121175,1.23790304
real,127,3019,3019,7,15,1123,4,2,34.76242349,17.38121175,1.23790304
real,128,3019,3091,1,9,465,4,1,34.76242349,34.76242349,2.47580608
real,129,3091,3019,9,1,600,4,1,34.76242349,34.76242349,2.47580608
real,130,3019,3091,1,12,705,5,2,34.76242349,17.38121175,1.23790304
real,131,3091,3094,12,8,765,5,2,34.76242349,17.38121175,1.23790304
real,132,3094,3019,8,1,782,5,2,34.76242349,17.38121175,1.23790304
real,133,3019,3019,1,7,1064,5,2,34.76242349,17.38121175,1.23790304
real,134,3019,3019,7,15,1123,5,2,34.76242349,17.38121175,1.23790304
real,135,3019,3101,1,16,525,4,2,64.58067890,32.29033945,2.29974239
real,136,3101,3087,16,2,560,4,1,64.58067890,64.58067890,4.59948478
real,137,3087,3101,2,16,900,4,1,64.58067890,64.58067890,4.59948478
real,138,3101,3019,16,1,930,4,2,64.58067890,32.29033945,2.29974239
real,139,3019,3019,1,10,980,4,1,64.58067890,64.58067890,4.59948478
real,140,3019,3019,10,1,1085,4,1,64.58067890,64.58067890,4.59948478
real,141,3019,14,1,2,450,4,1,64.58067890,64.58067890,4.59948478
real,142,14,3019,2,1,1110,4,1,64.58067890,64.58067890,4.59948478
real,143,3019,3051,1,5,730,4,1,34.76242349,34.76242349,2.47580608
real,144,3051,3019,5,1,755,4,1,34.76242349,34.76242349,2.47580608
real,145,3019,3052,1,7,780,4,2,34.76242349,17.38121175,1.23790304
real,146,3052,3019,7,1,850,4,2,34.76242349,17.38121175,1.23790304
real,147,3019,3050,1,5,685,4,1,34.76242349,34.76242349,2.47580608
real,148,3050,3019,5,1,760,4,1,34.76242349,34.76242349,2.47580608
real,149,3019,3052,1,7,780,5,2,34.76242349,17.38121175,1.23790304
real,150,3052,3019,7,1,850,5,2,34.76242349,17.38121175,1.23790304
real,151,3019,3046,1,10,299,4,1,35.93418662,35.93418662,2.55925994
real,152,3046,3019,10,2,342,4,1,35.93418662,35.93418662,2.55925994
real,154,3019,3049,1,8,1165,4,1,35.93418662,35.93418662,2.55925994
real,155,3049,3019,8,1,1185,4,1,35.93418662,35.93418662,2.55925994
real,156,3019,3051,1,5,600,4,1,35.93418662,35.93418662,2.55925994
real,157,3051,3019,5,1,675,4,1,35.93418662,35.93418662,2.55925994
real,158,3019,1219,1,5,810,4,1,35.93418662,35.93418662,2.55925994
real,159,1219,3019,5,1,930,4,1,35.93418662,35.93418662,2.55925994
real,160,3019,226,1,12,420,4,5,34.76242349,6.95248470,0.49516122
real,161,226,3050,12,7,690,4,5,34.76242349,6.95248470,0.49516122
real,162,3050,3019,7,1,915,4,5,34.76242349,6.95248470,0.49516122
real,163,3019,226,1,12,420,5,5,34.76242349,6.95248470,0.49516122
real,164,226,3050,12,7,690,5,5,34.76242349,6.95248470,0.49516122
real,165,3050,3019,7,1,915,5,5,34.76242349,6.95248470,0.49516122
real,166,3019,3019,1,6,1180,4,1,34.76242349,34.76242349,2.47580608
real,167,3019,3019,6,1,1205,4,1,34.76242349,34.76242349,2.47580608
real,168,3019,3052,2,6,375,4,1,64.58067890,64.58067890,4.59948478
real,169,3052,3019,6,2,385,4,1,64.58067890,64.58067890,4.59948478
real,170,3019,3019,2,16,850,4,4,64.58067890,16.14516973,1.14987120
real,171,3019,3051,16,16,856,4,5,64.58067890,12.91613578,0.91989696
real,172,3051,1147,16,14,862,4,6,64.58067890,10.76344648,0.76658080
real,173,1147,3019,14,1,1030,4,6,64.58067890,10.76344648,0.76658080
real,174,3019,3018,1,6,1088,4,1,64.58067890,64.58067890,4.59948478
real,175,3018,3019,6,1,1105,4,1,64.58067890,64.58067890,4.59948478
real,176,3019,3051,1,5,660,4,1,64.58067890,64.58067890,4.59948478
real,177,3051,3019,5,1,688,4,1,64.58067890,64.58067890,4.59948478
real,178,3019,3019,1,16,850,5,4,64.58067890,16.14516973,1.14987120
real,179,3019,3051,16,16,856,5,5,64.58067890,12.91613578,0.91989696
real,180,3051,1147,16,14,862,5,6,64.58067890,10.76344648,0.76658080
real,181,1147,3019,14,1,1030,5,6,64.58067890,10.76344648,0.76658080
real,182,3019,3051,1,16,1162,4,3,64.58067890,21.52689297,1.53316159
real,183,3051,3019,16,1,1171,4,2,64.58067890,32.29033945,2.29974239
real,187,3019,3019,1,18,1127,4,1,51.38258169,51.38258169,3.65950632
real,188,3019,3019,18,18,1152,4,1,51.38258169,51.38258169,3.65950632
real,189,3019,3019,18,7,1159,4,1,51.38258169,51.38258169,3.65950632
real,190,3019,3019,7,1,1221,4,1,51.38258169,51.38258169,3.65950632
real,191,3019,3019,1,10,631,4,1,51.38258169,51.38258169,3.65950632
real,192,3019,3090,10,5,640,4,1,51.38258169,51.38258169,3.65950632
real,193,3090,3091,5,17,678,4,1,51.38258169,51.38258169,3.65950632
real,196,3091,3050,17,5,716,4,1,51.38258169,51.38258169,3.65950632
real,197,3050,3019,5,1,833,4,1,51.38258169,51.38258169,3.65950632
real,198,3019,3019,1,5,955,4,1,51.38258169,51.38258169,3.65950632
real,199,3019,3019,5,1,1005,4,1,51.38258169,51.38258169,3.65950632
real,200,3019,3019,13,1,475,4,1,49.70706820,49.70706820,3.54017498
real,201,3019,3093,1,10,570,4,1,49.70706820,49.70706820,3.54017498
real,202,3093,3096,10,5,602,4,1,49.70706820,49.70706820,3.54017498
real,203,3096,3019,5,1,630,4,1,49.70706820,49.70706820,3.54017498
real,204,3019,3050,1,9,750,4,1,49.70706820,49.70706820,3.54017498
real,205,3050,3019,9,1,840,4,1,49.70706820,49.70706820,3.54017498
real,206,3050,3019,13,2,418,4,1,49.70706820,49.70706820,3.54017498
real,209,3019,1152,1,2,540,4,1,49.70706820,49.70706820,3.54017498
real,210,1152,1160,2,5,765,4,1,49.70706820,49.70706820,3.54017498
real,211,1160,1152,5,5,790,4,1,49.70706820,49.70706820,3.54017498
real,212,1152,1152,5,2,850,4,1,49.70706820,49.70706820,3.54017498
real,213,1152,3019,2,1,960,4,1,49.70706820,49.70706820,3.54017498
real,216,3019,1158,1,2,525,4,2,51.38258169,25.69129085,1.82975316
real,217,1158,3019,2,1,1080,4,2,51.38258169,25.69129085,1.82975316
real,218,3019,3050,1,7,1170,4,3,51.38258169,17.12752723,1.21983544
real,219,3050,3019,7,1,1275,4,3,51.38258169,17.12752723,1.21983544
real,224,3051,3051,5,1,1141,4,1,81.13004101,81.13004101,5.77814286
real,225,3051,3051,1,13,1158,4,1,81.13004101,81.13004101,5.77814286
real,226,3051,3051,13,7,1205,4,1,81.13004101,81.13004101,5.77814286
real,227,3099,3051,15,7,750,4,2,81.13004101,40.56502051,2.88907143
real,228,3051,3050,7,5,820,4,1,81.13004101,81.13004101,5.77814286
real,229,3050,3051,5,1,875,4,2,81.13004101,40.56502051,2.88907143
real,230,3051,3099,1,1,939,4,2,81.13004101,40.56502051,2.88907143
real,231,3099,3037,1,14,1120,4,2,81.13004101,40.56502051,2.88907143
real,232,3037,3099,14,1,1297,5,2,81.13004101,40.56502051,2.88907143
real,233,3051,3051,1,10,435,4,1,81.13004101,81.13004101,5.77814286
real,234,3051,3018,10,1,465,4,1,81.13004101,81.13004101,5.77814286
real,235,3018,3051,1,1,1050,4,1,81.13004101,81.13004101,5.77814286
real,236,3051,3051,1,8,390,4,1,81.13004101,81.13004101,5.77814286
real,237,3051,3051,1,14,680,4,2,116.57515462,58.28757731,4.15128533
real,238,3051,3051,14,1,980,4,2,116.57515462,58.28757731,4.15128533
real,244,3051,3051,1,6,604,4,1,83.86475227,83.86475227,5.97291107
real,245,3051,3054,6,10,617,4,1,83.86475227,83.86475227,5.97291107
real,246,3054,3054,10,8,640,4,1,83.86475227,83.86475227,5.97291107
real,247,3054,3051,8,10,651,4,1,83.86475227,83.86475227,5.97291107
real,248,3051,3050,10,7,693,4,1,83.86475227,83.86475227,5.97291107
real,249,3050,3050,7,10,783,4,1,83.86475227,83.86475227,5.97291107
real,250,3050,3051,10,1,802,4,1,83.86475227,83.86475227,5.97291107
real,251,3051,3050,1,16,525,4,2,81.13004101,40.56502051,2.88907143
real,252,3050,1160,16,2,565,4,1,81.13004101,81.13004101,5.77814286
real,253,1160,3050,2,16,1035,4,1,81.13004101,81.13004101,5.77814286
real,254,3050,3051,16,1,1068,4,2,81.13004101,40.56502051,2.88907143
real,255,3051,3050,1,2,525,5,2,81.13004101,40.56502051,2.88907143
real,256,3050,3051,2,1,1068,5,2,81.13004101,40.56502051,2.88907143
real,257,3051,3070,1,5,630,4,1,81.13004101,81.13004101,5.77814286
real,258,3070,3051,5,7,690,4,1,81.13004101,81.13004101,5.77814286
real,259,3051,3037,1,3,420,4,1,81.13004101,81.13004101,5.77814286
real,260,3037,3051,3,13,930,4,1,81.13004101,81.13004101,5.77814286
real,265,3096,3101,15,16,440,4,2,224.39264774,112.19632387,7.99070702
real,266,3101,3096,16,15,466,4,1,224.39264774,224.39264774,15.98141403
real,267,3096,3101,15,16,930,4,1,224.39264774,224.39264774,15.98141403
real,268,3101,3096,16,15,946,4,2,224.39264774,112.19632387,7.99070702
real,269,3096,3090,15,6,50,4,1,224.39264774,224.39264774,15.98141403
real,270,3090,3096,6,15,70,4,1,224.39264774,224.39264774,15.98141403
real,271,3096,3087,1,2,465,4,1,196.07852517,196.07852517,13.96486082
real,272,3087,3096,2,1,870,4,1,196.07852517,196.07852517,13.96486082
real,273,3096,3096,1,16,960,4,2,196.07852517,98.03926259,6.98243041
real,274,3096,3096,16,1,980,4,1,196.07852517,196.07852517,13.96486082
real,275,3096,3102,1,13,1020,4,1,196.07852517,196.07852517,13.96486082
real,276,3102,3096,13,1,1130,4,1,196.07852517,196.07852517,13.96486082
real,277,3096,3094,1,5,475,4,1,196.07852517,196.07852517,13.96486082
real,278,3094,3096,5,2,540,4,1,196.07852517,196.07852517,13.96486082
real,279,3096,3096,1,5,650,4,1,38.76156319,38.76156319,2.76062784
real,280,3096,3090,5,10,674,4,1,38.76156319,38.76156319,2.76062784
real,281,3090,3089,10,2,681,4,1,38.76156319,38.76156319,2.76062784
real,282,3089,3096,2,1,849,4,1,38.76156319,38.76156319,2.76062784
real,283,3096,3096,1,7,1070,4,1,38.76156319,38.76156319,2.76062784
real,284,3096,3096,7,1,1148,4,1,38.76156319,38.76156319,2.76062784
real,285,3096,3111,1,7,390,4,1,38.76156319,38.76156319,2.76062784
real,286,3111,685,7,2,410,4,1,38.76156319,38.76156319,2.76062784
real,287,685,3096,2,1,930,4,1,38.76156319,38.76156319,2.76062784
real,288,3096,3100,2,6,758,4,1,69.66202108,69.66202108,4.96138181
real,289,3100,3096,6,2,780,4,1,69.66202108,69.66202108,4.96138181
real,290,3096,3019,2,13,836,4,3,69.66202108,23.22067369,1.65379394
real,291,3019,3092,13,16,1009,4,3,69.66202108,23.22067369,1.65379394
real,292,3092,3096,16,16,1035,4,2,69.66202108,34.83101054,2.48069091
real,293,3096,3096,16,1,1049,4,1,69.66202108,69.66202108,4.96138181
real,294,3096,3096,1,16,1177,4,1,69.66202108,69.66202108,4.96138181
real,295,3096,3096,16,1,1184,4,2,69.66202108,34.83101054,2.48069091
real,296,3096,3089,2,5,667,4,1,37.49760330,37.49760330,2.67060766
real,297,3089,3096,5,2,699,4,1,37.49760330,37.49760330,2.67060766
real,298,3096,3096,2,5,1078,4,1,37.49760330,37.49760330,2.67060766
real,299,3096,3096,5,1,1102,4,1,37.49760330,37.49760330,2.67060766
real,300,3096,261,1,2,440,4,1,37.49760330,37.49760330,2.67060766
real,301,261,958,2,6,780,4,1,37.49760330,37.49760330,2.67060766
real,302,958,261,6,2,790,4,1,37.49760330,37.49760330,2.67060766
real,303,261,3096,2,1,1055,4,1,37.49760330,37.49760330,2.67060766
real,304,3096,3096,1,2,543,4,1,69.66202108,69.66202108,4.96138181
real,305,3096,3096,2,1,1069,4,1,69.66202108,69.66202108,4.96138181
real,308,3096,3086,1,7,825,4,3,57.68917208,19.22972403,1.36955548
real,309,3086,3096,7,1,905,4,3,57.68917208,19.22972403,1.36955548
real,310,3096,3021,1,2,480,4,2,57.68917208,28.84458604,2.05433323
real,311,3021,3096,2,1,1020,4,2,57.68917208,28.84458604,2.05433323
real,312,3096,3111,1,10,690,4,1,37.49760330,37.49760330,2.67060766
real,313,3111,3096,10,1,730,4,1,37.49760330,37.49760330,2.67060766
real,314,3096,3093,1,10,780,4,1,37.49760330,37.49760330,2.67060766
real,315,3093,3096,10,1,825,4,1,37.49760330,37.49760330,2.67060766
real,316,3096,3096,1,11,825,4,1,37.49760330,37.49760330,2.67060766
real,317,3096,3096,11,1,955,4,1,37.49760330,37.49760330,2.67060766
real,318,3096,3093,1,5,870,4,1,38.76156319,38.76156319,2.76062784
real,319,3093,3096,5,5,880,4,1,38.76156319,38.76156319,2.76062784
real,320,3096,3093,5,6,895,4,1,38.76156319,38.76156319,2.76062784
real,321,3093,3096,6,1,905,4,1,38.76156319,38.76156319,2.76062784
real,322,3100,3093,1,10,510,5,3,69.66202108,23.22067369,1.65379394
real,323,3093,3096,10,1,600,5,3,69.66202108,23.22067369,1.65379394
real,324,3096,3102,1,10,630,5,3,69.66202108,23.22067369,1.65379394
real,325,3102,3096,10,7,660,5,3,69.66202108,23.22067369,1.65379394
real,326,3096,3096,7,10,690,5,3,69.66202108,23.22067369,1.65379394
real,327,3096,3100,10,5,720,5,3,69.66202108,23.22067369,1.65379394
real,328,3100,3100,5,7,765,5,3,69.66202108,23.22067369,1.65379394
real,329,3100,3093,1,1,510,4,2,69.66202108,34.83101054,2.48069091
real,330,3093,3096,1,10,600,4,2,69.66202108,34.83101054,2.48069091
real,331,3096,3102,10,10,630,4,2,69.66202108,34.83101054,2.48069091
real,332,3102,3096,10,7,660,4,2,69.66202108,34.83101054,2.48069091
real,333,3096,3096,7,10,690,4,2,69.66202108,34.83101054,2.48069091
real,334,3096,3100,10,5,720,4,2,69.66202108,34.83101054,2.48069091
real,335,3100,3100,5,7,765,4,2,69.66202108,34.83101054,2.48069091
real,336,3100,3096,1,2,405,4,1,69.66202108,69.66202108,4.96138181
real,337,3096,3100,2,5,900,4,1,69.66202108,69.66202108,4.96138181
real,338,3100,3100,5,1,960,4,1,69.66202108,69.66202108,4.96138181
real,339,3100,3091,1,5,1020,4,1,69.66202108,69.66202108,4.96138181
real,340,3091,3100,5,1,1110,4,1,69.66202108,69.66202108,4.96138181
real,341,3100,3095,1,11,1200,4,1,69.66202108,69.66202108,4.96138181
real,342,3095,3100,11,1,1320,4,1,69.66202108,69.66202108,4.96138181
real,343,3100,3090,2,16,545,4,3,122.58633636,40.86211212,2.91023052
real,344,3090,3089,16,16,550,4,2,122.58633636,61.29316818,4.36534578
real,345,3089,3094,16,2,557,4,1,122.58633636,122.58633636,8.73069156
real,346,3094,3099,2,16,1082,4,1,122.58633636,122.58633636,8.73069156
real,347,3099,3101,16,10,1107,4,2,122.58633636,61.29316818,4.36534578
real,348,3101,3100,10,16,1130,4,2,122.58633636,61.29316818,4.36534578
real,349,3100,3042,16,11,1153,4,6,122.58633636,20.43105606,1.45511526
real,350,3042,3099,11,16,1270,4,6,122.58633636,20.43105606,1.45511526
real,351,3099,3100,16,1,1305,4,5,122.58633636,24.51726727,1.74613831
real,352,3100,3089,1,16,850,4,1,122.58633636,122.58633636,8.73069156
real,353,3089,3100,16,1,865,4,2,122.58633636,61.29316818,4.36534578
real,354,3100,3042,1,7,1153,5,6,122.58633636,20.43105606,1.45511526
real,355,3042,3099,7,16,1270,5,6,122.58633636,20.43105606,1.45511526
real,356,3099,3100,16,1,1305,5,5,122.58633636,24.51726727,1.74613831
real,364,3100,3030,1,2,460,4,1,37.49760330,37.49760330,2.67060766
real,365,3030,3096,2,5,1050,4,1,37.49760330,37.49760330,2.67060766
real,366,3096,3100,5,1,1140,4,1,37.49760330,37.49760330,2.67060766
real,367,3100,3090,1,5,583,4,1,37.49760330,37.49760330,2.67060766
real,368,3090,3100,5,5,585,4,1,37.49760330,37.49760330,2.67060766
real,369,3100,3100,5,1,602,4,1,37.49760330,37.49760330,2.67060766
real,370,3100,3054,1,9,662,4,1,37.49760330,37.49760330,2.67060766
real,371,3054,3100,9,1,755,4,1,37.49760330,37.49760330,2.67060766
real,372,3091,3100,7,5,1097,4,2,37.49760330,18.74880165,1.33530383
real,373,3100,3100,5,1,1115,4,2,37.49760330,18.74880165,1.33530383
real,374,3091,3100,7,5,1097,5,2,37.49760330,18.74880165,1.33530383
real,375,3100,3100,5,1,1115,5,2,37.49760330,18.74880165,1.33530383
real,376,3100,1490,1,2,540,4,1,100.09684178,100.09684178,7.12897275
real,377,1490,3100,2,2,900,4,1,100.09684178,100.09684178,7.12897275
real,378,3100,3100,2,8,990,4,2,100.09684178,50.04842089,3.56448638
real,379,3100,3087,8,16,1020,4,2,100.09684178,50.04842089,3.56448638
real,380,3087,3087,16,13,1070,4,3,100.09684178,33.36561393,2.37632425
real,381,3087,3100,13,1,1115,4,3,100.09684178,33.36561393,2.37632425
real,382,3100,3087,1,16,480,4,3,100.09684178,33.36561393,2.37632425
real,383,3087,3099,16,16,515,4,2,100.09684178,50.04842089,3.56448638
real,384,3099,3089,16,2,560,4,1,100.09684178,100.09684178,7.12897275
real,385,3089,3099,2,16,960,4,1,100.09684178,100.09684178,7.12897275
real,386,3099,3100,16,1,985,4,2,100.09684178,50.04842089,3.56448638
real,387,3100,3090,2,13,805,4,1,37.49760330,37.49760330,2.67060766
real,388,3090,3100,13,2,875,4,1,37.49760330,37.49760330,2.67060766
real,389,3100,1501,2,7,947,4,2,37.49760330,18.74880165,1.33530383
real,390,1501,3100,7,1,1185,4,2,37.49760330,18.74880165,1.33530383
real,391,3100,1501,1,7,947,5,2,37.49760330,18.74880165,1.33530383
real,392,1501,3100,7,1,1185,5,2,37.49760330,18.74880165,1.33530383
real,393,3100,3091,1,2,550,4,1,37.49760330,37.49760330,2.67060766
real,394,3091,3100,2,1,1048,4,1,37.49760330,37.49760330,2.67060766
real,395,3100,3091,1,9,765,4,1,38.76156319,38.76156319,2.76062784
real,396,3091,3096,9,5,850,4,1,38.76156319,38.76156319,2.76062784
real,397,3096,3091,5,9,930,4,1,38.76156319,38.76156319,2.76062784
real,398,3091,3100,9,10,976,4,1,38.76156319,38.76156319,2.76062784
real,399,3100,3100,10,1,1007,4,1,38.76156319,38.76156319,2.76062784
real,400,3100,3099,1,16,1110,4,1,38.76156319,38.76156319,2.76062784
real,401,3099,3096,16,7,1116,4,2,38.76156319,19.38078160,1.38031392
real,402,3096,3099,7,16,1281,4,2,38.76156319,19.38078160,1.38031392
real,403,3099,3100,16,1,1300,4,1,38.76156319,38.76156319,2.76062784
real,404,3100,2985,1,1,635,4,2,37.49760330,18.74880165,1.33530383
real,405,2985,3100,1,1,765,4,1,37.49760330,37.49760330,2.67060766
real,406,3100,2984,1,2,420,4,1,37.49760330,37.49760330,2.67060766
